name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"London,UK",2013-09-03T08:00:00,14.7,14.7,13.8,94.26,0,0,,0,0,,2.3,304,1028.1,26.4,19.5,297.8,1.1,3,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-03T09:00:00,17.3,17.3,14.6,84.53,0,0,,0,0,,3.4,357,1028.3,69.1,25.8,443.9,1.6,4,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-03T10:00:00,18.6,18.6,14.6,77.74,0,0,,0,0,,3,338,1028.3,93.7,29.3,555.5,2,6,,Overcast,cloudy,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-03T11:00:00,20.1,20.1,14.8,71.52,0,0,,0,0,,4,40,1028.3,88.1,30.3,640.5,2.3,6,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-03T12:00:00,20.9,20.9,14.6,67.24,0,0,,0,0,,5.5,167,1028,77,28.6,653,2.4,7,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-03T13:00:00,22.5,22.5,14.7,61.35,0,0,,0,0,,6.2,216,1027.7,73.6,29.6,563,2,6,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-03T14:00:00,23.2,23.2,14.6,58.39,0,0,,0,0,,6.2,274,1027.3,81.7,34.2,592.5,2.1,6,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-03T15:00:00,23.4,23.4,14.3,56.66,0,0,,0,0,,5.5,188,1026.9,61.4,41.6,544,2,5,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-03T16:00:00,23.6,23.6,13.5,53.16,0,0,,0,0,24.1,7.6,22,1026.3,61.5,47.8,434.8,1.6,4,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-03T17:00:00,23.5,23.5,13.7,54.16,0,0,,0,0,,5.1,21,1025.9,68.9,44,261.4,0.9,3,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-03T18:00:00,24,24,13.8,52.92,0,0,,0,0,,5.8,205,1025.5,61.3,44.6,120.1,0.4,1,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-03T19:00:00,23,23,14.1,57.32,0,0,,0,0,,5.1,150,1025.3,10,43,15.2,0.1,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-03T20:00:00,20.7,20.7,14.2,66.49,0,0,,0,0,,5.2,257,1025.3,18.9,39,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-03T21:00:00,19.1,19.1,14.5,74.71,0,0,,0,0,,4.1,191,1025.7,32,30.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-03T22:00:00,18,18,14.2,78.6,0,0,,0,0,,4.3,215,1025.8,10,29.8,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-03T23:00:00,17.1,17.1,14.2,82.78,0,0,,0,0,,3.4,214,1025.7,10,21.4,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T00:00:00,16,16,13.6,85.47,0,0,,0,0,,5.1,347,1025.6,38.6,21.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T01:00:00,15.3,15.3,13.3,87.91,0,0,,0,0,,3.4,232,1025.1,10,18.1,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T02:00:00,14.7,14.7,13,89.65,0,0,,0,0,,2.8,244,1024.8,0,22,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T03:00:00,13.6,13.6,12.7,93.89,0,0,,0,0,,2.1,338,1024.6,10,13.6,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T04:00:00,13.1,13.1,12.3,95.14,0,0,,0,0,,1.6,28,1024.3,30,12.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T05:00:00,12.8,12.8,12.2,95.96,0,0,,0,0,,2,75,1023.9,2.1,22.5,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T06:00:00,12.3,12.3,11.6,95.82,0,0,,0,0,,2.8,25,1023.7,1.1,19,15.8,0.1,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T07:00:00,12.2,12.2,11.6,96.25,0,0,,0,0,,2.3,357,1023.5,36.1,14.1,137.1,0.5,1,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T08:00:00,14.3,14.3,13.3,93.62,0,0,,0,0,,2.9,24,1023.2,10,21.3,299,1.1,3,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T09:00:00,18.2,18.2,15.5,84.19,0,0,,0,0,,2.8,77,1023,10,14.7,455.8,1.6,5,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T10:00:00,21.3,21.3,15.4,69.11,0,0,,0,0,,7.8,104,1022.7,10,15.7,587.3,2.1,6,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T11:00:00,23.1,23.1,15.4,62.05,0,0,,0,0,,8.2,110,1022.1,10,16.8,682,2.5,7,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T12:00:00,24.3,24.3,15.3,56.92,0,0,,0,0,,13.8,157,1021.6,30,24.9,732,2.6,7,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T13:00:00,25.3,25.3,13.4,47.62,0,0,,0,0,,15.9,156,1020.8,26.6,26.9,732,2.6,7,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T14:00:00,26.5,26.5,13.4,44.24,0,0,,0,0,,12.6,156,1020,10,29.7,683.5,2.5,7,,Clear,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T15:00:00,26.8,26.9,13.2,43.2,0,0,,0,0,,14.1,136,1019.3,30,34.2,589,2.1,6,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T16:00:00,27.1,26.9,12.2,39.71,0,0,,0,0,,12.8,132,1018.6,30,28.5,457,1.6,5,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T17:00:00,26.8,26.7,12.2,40.34,0,0,,0,0,,12.4,140,1018,30,37.8,300.1,1.1,3,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T18:00:00,25.9,25.9,12.3,42.65,0,0,,0,0,,12.9,156,1017.3,10,34,136.6,0.5,1,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T19:00:00,24.5,24.5,11.7,44.82,0,0,,0,0,35.3,11.6,155,1017,10,40.2,15,0.1,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T20:00:00,22.1,22.1,13.3,57.56,0,0,,0,0,55.4,10,138,1017,10,25.6,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T21:00:00,19.9,19.9,14,68.74,0,0,,0,0,,6.2,156,1017.1,10,25,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T22:00:00,18.7,18.7,14.4,76.18,0,0,,0,0,,7.1,12,1017,10,19.7,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04T23:00:00,18.1,18.1,15,82.16,0,0,,0,0,,7.5,98,1016.7,10,12.5,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T00:00:00,17.1,17.1,14.6,84.83,0,0,,0,0,,3.9,86,1016.4,0,8.5,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T01:00:00,16.5,16.5,14.5,87.95,0,0,,0,0,,4.1,42,1015.7,0,6.2,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T02:00:00,16.1,16.1,14.1,88.18,0,0,,0,0,,3.9,51,1015,10,5.2,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T03:00:00,15.6,15.6,14.1,90.4,0,0,,0,0,,3.3,71,1014.3,10,4.9,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T04:00:00,14.4,14.4,13.6,94.8,0,0,,0,0,,3.4,312,1013.6,60,2.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T05:00:00,14,14,13.3,95.72,0,0,,0,0,,3.1,305,1013.2,90,2.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T06:00:00,13.8,13.8,13.2,96.29,0,0,,0,0,,2.1,308,1012.8,100,2.5,12.8,0,0,,Overcast,cloudy,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T07:00:00,13.6,13.6,13,96.44,0,0,,0,0,,6,1,1012.7,77.7,1.8,125.9,0.5,1,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T08:00:00,14.9,14.9,14.3,95.78,0,0,,0,0,,2.9,352,1012.6,72.1,2.9,284.3,1,3,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T09:00:00,18.3,18.3,15.8,85.44,0,0,,0,0,,2.9,26,1012.4,66.5,4.9,438.4,1.6,4,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T10:00:00,20.9,20.9,16,73.49,0,0,,0,0,,5.3,345,1012.2,45.3,6.9,564.8,2,6,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T11:00:00,23.1,23.1,15.5,62.09,0,0,,0,0,,6,346,1011.7,40.9,11.2,655.8,2.4,7,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T12:00:00,24.8,24.8,14.7,53.46,0,0,,0,0,,6.5,23,1011.1,10,16.2,703,2.5,7,,Clear,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T13:00:00,25.9,25.9,14,47.98,0,0,,0,0,,7,354,1010.6,10,23.2,698.3,2.5,7,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T14:00:00,27.1,27.2,14.3,45.34,0,0,,0,0,,6.2,324,1010.1,30,28.5,648.8,2.3,6,,Partially cloudy,partly-cloudy-day,"03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T15:00:00,27.4,27.5,14.9,46.52,0,0,,0,0,,6.1,62,1009.5,24.2,24.5,554.3,2,6,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03770099999"
"London,UK",2013-09-05T16:00:00,28.2,27.9,13.9,41.6,0,0,,0,0,,4.1,359,1008.9,35.8,28.5,424.9,1.5,4,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T17:00:00,27.7,27.6,13.8,42.3,0,0,,0,0,,9.2,255,1008.4,31.4,31,276.5,1,3,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T18:00:00,27.2,27.2,13.3,42.45,0,0,,0,0,,11.6,269,1008.2,56.8,31,121.7,0.4,1,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T19:00:00,25.7,25.7,13.7,47.47,0,0,,0,0,,9.1,243,1008.1,27,27.8,12,0,0,,Partially cloudy,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T20:00:00,23,23,11.2,47.4,0,0,,0,0,,12.8,278,1008.6,10,35.9,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05T21:00:00,20.4,20.4,11.6,56.93,0,0,,0,0,,10,305,1009,10,32,0,0,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
