name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"London,UK",2013-02-12T01:00:00,1.8,-1.8,0.1,88.53,0,0,,0,0,,13.1,37,1009.2,100,3.6,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T02:00:00,1.8,-1,-0.3,85.39,0,0,,0,0,,9.7,36,1009.7,34.4,4.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T03:00:00,2,-0.4,-1.1,79.45,0,0,,0,0,,8.1,27,1010.3,28.6,4.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T04:00:00,2,-0.5,-1.6,76.58,0,0,,0,0,,8.6,37,1010.8,48.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T05:00:00,2,-1,-2.1,73.82,0,0,,0,0,,10.6,42,1011.3,34.4,6.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T06:00:00,1.6,-1.2,-2.4,74.26,0,0,,0,0,,9.3,42,1012.1,93.6,6.5,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T07:00:00,1.6,-0.8,-2.8,72.11,0,0,,0,0,,8.2,42,1013,70.8,7.3,23.7,0.1,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T08:00:00,1.8,-1,-2.8,71.08,0,0,,0,0,,9.5,39,1013.8,100,6.6,98.9,0.4,1,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T09:00:00,1.8,-0.4,-2.3,73.74,0,0,,0,0,,7.3,24,1014.7,100,7.3,217.7,0.8,2,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T10:00:00,2.1,-0.9,-2,74.34,0,0,,0,0,,10.8,35,1015.4,100,7.6,292.3,1.1,3,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T11:00:00,2.1,-1.2,-1.9,74.33,0,0,,0,0,,12.2,45,1015.7,100,7.7,293.4,1.1,3,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T12:00:00,2.1,-1.1,-2.3,72.18,0.001,100,rain,0,0,,11.6,51,1016.2,61.6,8,279.3,1,3,,"Rain, Partially cloudy",rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T13:00:00,2.3,-0.9,-2.1,72.2,0,0,,0,0,,11.7,65,1016.5,53.9,8.1,261,0.9,3,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T14:00:00,2.5,-0.3,-2.1,71.2,0,0,,0,0,,10.3,63,1016.5,44.6,7.8,211.3,0.8,2,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T15:00:00,2.3,-0.6,-2.3,71.16,0,0,,0,0,,10.6,56,1016.7,100,7.7,90.2,0.3,1,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T16:00:00,2.1,-0.8,-2.1,73.24,0,0,,0,0,,10.1,41,1017.6,100,7.7,17,0.1,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T17:00:00,2.1,-0.6,-2.3,72.18,0,0,,0,0,,9.6,36,1017.8,100,8.1,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T18:00:00,2.1,-0.5,-3.6,65.59,0,0,,0,0,,8.9,50,1018.5,59.8,7.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T19:00:00,2.1,-0.8,-3.8,64.59,0,0,,0,0,,10.3,45,1019.2,100,8.8,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T20:00:00,2,-0.8,-3.8,65.04,0,0,,0,0,,9.8,52,1019.7,100,8.6,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T21:00:00,1.8,-0.4,-3.1,69.51,0,0,,0,0,,7.4,38,1019.9,100,8.1,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T22:00:00,1.8,-0.5,-3.3,68.48,0,0,,0,0,,7.8,41,1020.3,100,8.5,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-12T23:00:00,1.8,0.2,-3.6,66.98,0,0,,0,0,,5.8,48,1020.5,96.1,9.2,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T00:00:00,2,0.7,-4.1,63.63,0,0,,0,0,,5,45,1020.9,100,9.2,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T01:00:00,1.8,1.8,-3.8,66.01,0,0,,0,0,,2.5,11,1021,100,8.5,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T02:00:00,1.6,1.6,-3.3,69.49,0,0,,0,0,,3.6,30,1021.6,100,8.3,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T03:00:00,1.6,-0.4,-2.8,72.09,0,0,,0,0,,6.8,84,1021.4,100,9,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T04:00:00,1.6,-0.4,-2.9,71.57,0,0,,0,0,,6.8,99,1021.5,100,9,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T05:00:00,1.8,0.4,-4.6,62.19,0,0,,0,0,,5.4,103,1022,100,9,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T06:00:00,1.3,-1.8,-3.3,70.97,0,0,,0,0,,10.6,105,1021.6,90,8,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T07:00:00,1.3,-2.1,-3.3,70.97,0,0,,0,0,,11.8,127,1022.2,90,8.5,14.2,0.1,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T08:00:00,1.3,-2.8,-3.1,72.03,0,0,,0,0,,15.2,125,1022.5,90,7.8,70.6,0.3,1,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T09:00:00,1.5,-1.9,-3.5,69.4,0,0,,0,0,,11.9,134,1023.1,90,8.8,132.1,0.5,1,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T10:00:00,1.6,-3.1,-6.4,54.98,0,0,,0,0,,19.6,135,1023,90,9.9,180.9,0.7,2,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T11:00:00,2,-2.2,-4.6,61.22,0,0,,0,0,,16.6,143,1023.3,48.8,7.5,164.1,0.6,2,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T12:00:00,2.3,-1.7,-3.6,64.59,0.001,100,rain,0,0,,16.1,148,1023,73.6,7.1,145.2,0.5,1,,"Rain, Partially cloudy",rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T13:00:00,2.5,-1.5,-3.4,64.64,0,0,,0,0,,16.7,160,1022.3,59.8,6.9,120.6,0.4,1,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T14:00:00,2.6,-1.6,-2.9,67.09,0,0,,0,0,,17.8,154,1021.8,60.1,6.4,85.5,0.3,1,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T15:00:00,2.3,-2,-2.9,68.05,0,0,,0,0,,18.4,172,1021.9,81.4,6.6,45.4,0.2,0,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T16:00:00,2.1,-2.2,-3.1,68.02,0,0,,0,0,,18,166,1021.4,31.3,6.7,10,0,0,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T17:00:00,2.1,-2.4,-2.6,70.59,0,0,,0,0,,19.4,171,1021,73.2,6.4,0,0,0,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T18:00:00,1.8,-2.2,-2.6,72.17,0,0,,0,0,,15.2,156,1020.7,69.2,5.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T19:00:00,1.6,-3.1,-2.1,75.94,0,0,,0,0,,19.4,156,1020,89,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T20:00:00,2.1,-2,-1.1,78.86,0,0,,0,0,,16.7,157,1019.2,95.5,4.1,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T21:00:00,2.8,-1.4,-0.3,79.54,0,0,,0,0,,18.5,164,1018.6,82.1,4.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T22:00:00,2.8,-1.5,0.7,85.5,0,0,,0,0,,18.7,164,1017.9,95.5,3,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-13T23:00:00,3.3,-1,1.7,88.66,0,0,,0,0,48.2,19.7,174,1016.9,100,3.9,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T00:00:00,4.3,-0.1,2.7,88.74,0.003,100,rain,0,0,53.6,23.2,181,1015.9,100,6.5,0,0,0,,"Rain, Overcast",rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T01:00:00,4.8,0.6,3.2,88.78,0,0,,0,0,,22.4,181,1014.7,100,11.4,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T02:00:00,5.1,0.8,3.6,89.43,0,0,,0,0,,24,178,1013.6,97,14.5,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T03:00:00,5.3,1.2,3.9,90.08,0,0,,0,0,,22.4,171,1012.1,100,8.2,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T04:00:00,5.6,1.8,4.4,91.38,0,0,,0,0,,20.8,174,1010.5,100,4.4,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T05:00:00,6.4,2.6,5.7,95.29,0,0,,0,0,,21.3,174,1008.9,100,3,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T06:00:00,7.3,3.5,6.6,95.32,0.504,100,rain,0,0,,26,187,1007.8,100,6.5,0,0,0,,"Rain, Overcast",rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T07:00:00,7.8,4.4,6.9,93.41,0,0,,0,0,,22.8,201,1007.4,91.2,8.7,2.5,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T08:00:00,8.3,5.5,7.3,93.42,0,0,,0,0,,18.3,246,1007.9,70.7,26.7,13.8,0,0,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T09:00:00,8.1,5.4,7.1,93.4,0,0,,0,0,,16,258,1008.7,37.7,44.2,81,0.3,1,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T10:00:00,9.5,6.9,7.5,87.35,0,0,,0,0,,18.7,272,1009.3,43.7,40.9,299.3,1.1,3,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T11:00:00,10,10,6.8,80.51,0,0,,0,0,,21.9,294,1009.9,58.1,41,431.9,1.6,4,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T12:00:00,10.8,10.8,5.6,70.28,1.007,100,rain,0,0,,23.1,294,1010.2,37.7,47.6,435,1.6,4,,"Rain, Partially cloudy",rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T13:00:00,11,11,4.8,65.62,0,0,,0,0,,21.8,289,1010.4,43,38.4,376.6,1.4,4,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T14:00:00,10.5,10.5,3.8,63.24,0,0,,0,0,,19.7,289,1010.7,43.9,44.9,276.5,1,3,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T15:00:00,10.3,10.3,3.5,62.74,0,0,,0,0,,21.7,289,1011,71.8,34,153.3,0.6,2,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T16:00:00,10.1,10.1,3.5,63.57,0,0,,0,0,,16.7,295,1011.4,90,44.9,34.9,0.1,0,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T17:00:00,10.3,10.3,3.2,61.03,0,0,,0,0,,15.2,288,1012,60,42.1,0,0,0,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T18:00:00,9.5,8.1,4,68.6,0,0,,0,0,,10.2,279,1012.6,80,39.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T19:00:00,7.8,5.5,3.3,73.21,0,0,,0,0,,13.1,267,1013,90,37.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T20:00:00,8.1,6.2,3.2,70.77,0,0,,0,0,,11.5,292,1013.8,90,27.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T21:00:00,7.8,5.8,3.6,74.82,0,0,,0,0,,11.4,286,1014.3,27,30.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T22:00:00,7,5,3.3,77.37,0,0,,0,0,,10.6,277,1014.8,10,31.5,0,0,0,,Clear,clear-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-14T23:00:00,6.5,4.1,3.3,80.05,0,0,,0,0,,12.3,289,1015.2,10,31.3,0,0,0,,Clear,clear-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T00:00:00,5.1,2.7,2.5,83.34,0,0,,0,0,,10.5,274,1015.6,10,27,0,0,0,,Clear,clear-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T01:00:00,5,2.8,2.8,85.72,0,0,,0,0,,9.5,278,1016.2,41.8,27.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T02:00:00,4.6,2.6,2.6,86.9,0,0,,0,0,,8.4,284,1016.6,52.1,23.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T03:00:00,3.6,0.9,2,89.31,0,0,,0,0,,10.7,278,1016.9,65,26.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T04:00:00,3.6,0.5,2.3,91.22,0,0,,0,0,,12.8,267,1017.4,90,25.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T05:00:00,3.6,1,2.5,92.52,0,0,,0,0,,10,272,1017.8,40,23.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T06:00:00,3.1,1.1,1.5,89.26,0,0,,0,0,,7.5,273,1018.1,30,21.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T07:00:00,2.3,0.7,1.3,93.12,0,0,,0,0,,5.9,254,1018.5,90,22.4,9.3,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T08:00:00,3.6,1.5,2.3,91.23,0,0,,0,0,,8.3,263,1019.3,90,23.4,42.4,0.2,0,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T09:00:00,4.6,2.9,2.6,86.9,0,0,,0,0,,7.5,284,1019.7,60,24,79.2,0.3,1,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T10:00:00,6,3.7,3.1,81.68,0,0,,0,0,,11,279,1020.1,10,23.5,124.9,0.4,1,,Clear,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T11:00:00,8.3,6,3.1,69.8,0,0,,0,0,,14,284,1020.5,10,25.7,289.9,1,3,,Clear,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T12:00:00,9.8,7.8,2.7,60.92,0,0,,0,0,,14.2,281,1020.5,30,28,439.8,1.6,4,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T13:00:00,10.6,10.6,2.1,55.73,0,0,,0,0,,14.3,292,1020.4,40,31,370.1,1.3,4,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T14:00:00,9.8,7.8,0.9,53.56,0,0,,0,0,,14.4,294,1020.6,49.8,35.5,275.3,1,3,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T15:00:00,9.5,7.4,1.1,55.81,0,0,,0,0,,14.7,284,1020.5,80,37.7,151.2,0.5,2,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T16:00:00,9.6,8,1.3,56.25,0,0,,0,0,,11.1,287,1020.9,90,37.5,33.6,0.1,0,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T17:00:00,9.1,7.6,1.8,60.28,0,0,,0,0,,10.3,296,1021.2,40,36.3,0,0,0,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T18:00:00,8.3,7.4,1.6,62.76,0,0,,0,0,,6.5,294,1021.7,40,33.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T19:00:00,8.8,8.8,2.1,62.91,0,0,,0,0,,3.6,296,1022.4,80,26.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T20:00:00,8.1,8.1,2.6,68.31,0,0,,0,0,,3.3,272,1022.6,90,20.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T21:00:00,7.1,7.1,2.8,74.14,0,0,,0,0,,3.8,301,1022.9,54.7,23.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T22:00:00,7.1,7.1,2.3,71.59,0,0,,0,0,,3.6,157,1023,90,22.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-15T23:00:00,7,6.4,2.5,73.1,0,0,,0,0,,4.9,208,1023.1,90,24.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-02-16T00:00:00,6.5,5.9,2.1,73.54,0,0,,0,0,,4.9,217,1023.3,100,24.3,0,0,0,,Overcast,cloudy,"03769099999,03672099999,03781099999,03772099999,03770099999"
