name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"London,UK",2013-03-21T00:00:00,3.1,1.2,-0.8,75.09,0,0,,0,0,,7.1,104,1016.3,59.8,9.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-03-21T01:00:00,3.1,0.9,-0.6,76.18,0,0,,0,0,,8.3,87,1016.7,73.6,9.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-03-21T02:00:00,2.6,0.7,-0.7,78.93,0,0,,0,0,,6.8,108,1016.9,25.5,9,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-03-21T03:00:00,2,0.4,-0.7,82.37,0,0,,0,0,,5.9,97,1016.7,64.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-03-21T04:00:00,1.3,-0.9,-0.7,86.56,0,0,,0,0,,7.4,79,1016.4,10,10.6,0,0,0,,Clear,clear-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-03-21T05:00:00,1.8,-0.2,-0.2,86.62,0,0,,0,0,,7,89,1016.6,59.3,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-03-21T06:00:00,2.3,-0.7,-0.2,83.59,0,0,,0,0,,10.7,87,1017,90,11.7,28.6,0.1,0,,Partially cloudy,partly-cloudy-night,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-03-21T07:00:00,2.8,-0.4,-0.4,79.51,0,0,,0,0,,12.4,98,1016.9,49,14.3,104,0.4,1,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-03-21T08:00:00,3.3,0,-0.4,76.73,0,0,,0,0,,13.4,95,1017,54.7,16.7,175.4,0.6,2,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-03-21T09:00:00,4.3,0.7,-0.6,69.98,0,0,,0,0,,16.7,112,1016.9,50,21.8,202.5,0.7,2,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-03-21T10:00:00,5.1,1.4,0.3,71.15,0,0,,0,0,,19.1,111,1016.8,29.4,24.2,226.9,0.8,2,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-03-21T11:00:00,5.6,2.3,0.2,67.75,0,0,,0,0,,16.8,107,1016.6,76,20.9,246.2,0.9,2,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-03-21T12:00:00,6.4,2.8,0.8,67.86,0,0,,0,0,,19.7,110,1016.3,81.4,19.8,249.1,0.9,2,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-03-21T13:00:00,6.4,2.7,0.6,66.88,0,0,,0,0,,21,109,1016.1,79.8,21.3,227.4,0.8,2,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-03-21T14:00:00,6.8,3.2,1,66.51,0,0,,0,0,,21.6,105,1015.5,49.8,21.6,176.8,0.6,2,,Partially cloudy,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
